codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao,datahora
901068,,51,-23.008743,-43.440252,2023-07-21 13:50:11,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],48997.2,,
901069,,22,-23.000868,-43.364965,2023-07-21 13:00:49,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],36594.4,,
901070,,22,-23.006535,-43.315406,2023-07-21 13:43:57,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],39443.7,,
901071,,22,-22.964694,-43.391995,2023-07-21 13:33:46,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],42902.7,,
901072,,52,-23.000993,-43.367508,2023-07-21 13:26:43,0.0,,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],37880.0,,
901073,,22,-23.000986,-43.367432,2023-07-21 13:26:28,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],40728.4,,
901074,,22,-23.000698,-43.364987,2023-07-21 13:23:20,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],38527.9,,
901075,,51,-22.862289,-43.400806,2023-07-21 14:01:02,0.0,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],47675.8,237.0,
901076,,52,-23.00089,-43.367631,2023-07-21 13:45:14,0.0,,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],30688.9,,
901077,,52,-23.000822,-43.367683,2023-07-21 13:22:50,0.0,,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],26022.0,,
901078,,40,-22.965502,-43.391329,2023-07-21 12:05:40,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],33220.699,,
901079,,53,-23.000933,-43.366265,2023-07-21 10:41:45,0.0,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],42746.4,,
